id,EAP,HPL,MWS
id02310,0.2538075189353948,0.10081628796385772,0.6453761931007469
id24541,0.6564314765276038,0.16764037795829878,0.17592814551409952
id00134,0.4857855230399521,0.45115591431795327,0.06305856264209368
id27757,0.5157144416698028,0.4379081402754487,0.04637741805474663
id04081,0.7874856503762034,0.13549695334284115,0.07701739628095702
id27337,0.5950562791125227,0.324190989291867,0.08075273159561089
id24265,0.508405129687463,0.36814149643376215,0.12345337387877374
id25917,0.2229408341540188,0.17050118250629387,0.606557983339686
id04951,0.8448360864540577,0.11154990934861429,0.04361400419732749
id14549,0.5890308798159286,0.15043222211606297,0.2605368980680081
id22505,0.25197472647723235,0.23718403251145517,0.5108412410113116
id24002,0.06672062767478922,0.8984719990126973,0.03480737331251036
id18982,0.4884121013723415,0.18881449259042887,0.32277340603722754
id15181,0.13808618596850436,0.8150761949247447,0.0468376191067476
id21888,0.5029696479487151,0.2313427295294064,0.26568762252187844
id12035,0.043972356356140406,0.02491933041654183,0.931108313227317
id17991,0.31999709113777436,0.1664382125090871,0.5135646963531378
id10707,0.9577406451394506,0.013868318134836707,0.028391036725714514
id07101,0.24127308460875638,0.30115470621802837,0.4575722091732144
id00345,0.594527731419147,0.3132234893821565,0.09224877919869484
id05912,0.7575106317906662,0.12509641078618813,0.1173929574231438
id13443,0.8818736780267717,0.05108424207728576,0.06704207989594428
id09248,0.23533751091284474,0.16999546213457295,0.5946670269525819
id17542,0.155439985529734,0.7551240627047748,0.08943595176549052
id06995,0.2419487374735215,0.05313629042858251,0.7049149720978934
id25159,0.6565584952229403,0.053524958076161824,0.2899165467008989
id25729,0.6533458506171295,0.2554929974891501,0.09116115189372084
id26949,0.6242473266122911,0.2297832084295892,0.14596946495811913
id27191,0.49679748498720383,0.19287166955081345,0.3103308454619846
id07668,0.35928611568746516,0.047376368521003055,0.5933375157915336
id02230,0.2997247541252412,0.3649602218197594,0.33531502405499863
id15553,0.8884660139917401,0.05893833317927174,0.052595652828989675
id25688,0.15459394673450033,0.742265462440247,0.10314059082525193
id17545,0.6925456336053281,0.15251378412345334,0.15494058227121707
id13929,0.14795992840104868,0.21458967677066193,0.6374503948282886
id12880,0.533271061656182,0.2177549721858524,0.24897396615796413
id19282,0.4987116107429214,0.19143955987778388,0.30984882937929503
id14690,0.09678399503108562,0.0612055677047666,0.8420104372641494
id17975,0.2867049333794231,0.5196710582221047,0.19362400839847546
id08037,0.5863683488561425,0.05511507759133234,0.35851657355252753
id15412,0.22913048350249093,0.11834051532543878,0.6525290011720695
id25032,0.40673157775450375,0.27676574238838264,0.3165026798571134
id27165,0.863885075533507,0.05649354261598702,0.07962138185050441
id03327,0.33827427734292254,0.4843148317774291,0.1774108908796491
