id,EAP,HPL,MWS
id02310,0.27741806916274653,0.11671579901170337,0.6058661318255502
id24541,0.591649597342465,0.25015789884148276,0.15819250381605227
id00134,0.41839190976642754,0.526888580650478,0.05471950958309458
id27757,0.5454002673115373,0.37399040985642595,0.08060932283203663
id04081,0.8731501420827761,0.07664582720800274,0.05020403070922105
id27337,0.5991161019284207,0.34327409928087427,0.05760979879070501
id24265,0.42166749193614383,0.5624146363524287,0.015917871711427504
id25917,0.24032943267337853,0.2611548883752995,0.4985156789513219
id04951,0.9198319071101849,0.04900986746322402,0.031158225426591014
id14549,0.7418604233371954,0.05686962551293004,0.20126995114987462
id22505,0.17956949236947753,0.4704950736139572,0.3499354340165653
id24002,0.06930273895001628,0.889762066719345,0.04093519433063872
id18982,0.4250466271746627,0.3276668312603744,0.247286541564963
id15181,0.13197414902768353,0.8395663661138327,0.02845948485848383
id21888,0.6400759145590065,0.1487775858460253,0.21114649959496823
id12035,0.005853626203034142,0.008033296554555956,0.9861130772424099
id17991,0.433706978961891,0.11299552736270656,0.4532974936754025
id10707,0.9795829208756119,0.008374689922245021,0.012042389202142977
id07101,0.3087434001383096,0.3596669736192841,0.33158962624240623
id00345,0.7247187651536741,0.20466232584433702,0.0706189090019889
id05912,0.8362111983132516,0.1085080788019485,0.05528072288480005
id13443,0.8989863362640766,0.04530196906931996,0.05571169466660332
id09248,0.1779561628078718,0.16550184656509281,0.6565419906270353
id17542,0.22874458536820597,0.7001159997304807,0.07113941490131338
id06995,0.10784829193248388,0.02844074407681532,0.8637109639907008
id25159,0.576562235342705,0.06902893069624445,0.3544088339610504
id25729,0.599627030101532,0.3673842959725483,0.03298867392591972
id26949,0.5752934712884623,0.2890660046100118,0.13564052410152583
id27191,0.2786580566795131,0.3286353684728391,0.3927065748476478
id07668,0.297179570470207,0.043366238232171166,0.6594541912976218
id02230,0.20037709812544172,0.42742215850276966,0.37220074337178854
id15553,0.9100799812117095,0.061079908541248736,0.028840110247041778
id25688,0.16318767406037446,0.7445649492363062,0.09224737670331931
id17545,0.6340728545126986,0.25126078813502806,0.11466635735227329
id13929,0.0913377663739884,0.23006115881300035,0.6786010748130111
id12880,0.5652384232740306,0.20112808848288072,0.23363348824308874
id19282,0.4880669763686743,0.16223203701046132,0.3497009866208644
id14690,0.07306104085656581,0.05840376095781955,0.8685351981856146
id17975,0.36764842743078435,0.42728488049177044,0.20506669207744513
id08037,0.5870427958076835,0.04782242581720494,0.3651347783751115
id15412,0.32458416654919336,0.12287762742522276,0.552538206025584
id25032,0.5488278745993529,0.22451423544806304,0.22665788995258412
id27165,0.8348904645832412,0.06650604542697727,0.0986034899897814
id03327,0.44555571371519354,0.3338720221967646,0.2205722640880419
id18515,0.5791671633316798,0.08173131613996314,0.3391015205283571
id21003,0.466141704888121,0.10371725452248708,0.43014104058939195
id23855,0.02189201794713757,0.7938361563348463,0.18427182571801623
id20724,0.7091579579122518,0.18635230822358098,0.10448973386416736
id13303,0.735681079493238,0.0688865700940759,0.19543235041268603
id16521,0.06628331090152283,0.262191685071504,0.6715250040269732
id20775,0.9114077573268775,0.07275647078998847,0.015835771883133953
id13029,0.7279668891414262,0.07438811368415815,0.19764499717441564
id14660,0.8112697386549782,0.09855933325353472,0.09017092809148702
id11028,0.04914402446499738,0.01061018715983036,0.9402457883751724
id14180,0.9507415702210573,0.026150922910700484,0.02310750686824231
id25860,0.9672800435369093,0.02454146864766137,0.008178487815429144
id11910,0.7611921628218826,0.08069442509753984,0.15811341208057744
id08065,0.41942119796589095,0.2406110937807687,0.33996770825334033
id22674,0.12060518060562993,0.12403254624539743,0.7553622731489728
id25018,0.2234557944606097,0.10545615784551425,0.671088047693876
id10892,0.34421037497159107,0.5556646246130654,0.10012500041534349
id10217,0.19623965641707963,0.7511322330922123,0.052628110490707966
