id,EAP,HPL,MWS
id02310,0.3025439403823651,0.08865996591382633,0.6087960937038096
id24541,0.8816060042708547,0.0740687055605039,0.044325290168641736
id00134,0.23212667748614407,0.7489572776958491,0.01891604481800388
id27757,0.317649916529416,0.6718524605166204,0.010497622953965354
id04081,0.848630803827585,0.1123276077088222,0.0390415884635917
id27337,0.5750210311584641,0.3838237098834184,0.0411552589581184
id24265,0.4655979508100252,0.3664651586618365,0.16793689052813948
id25917,0.10298251220211453,0.16353405192170758,0.733483435876179
id04951,0.965796597476902,0.032484707120729796,0.001718695402366768
id14549,0.658921130118302,0.14908033362884954,0.1919985362528471
id22505,0.1790095121896109,0.1260633260897052,0.6949271617206807
id24002,0.002398004509232997,0.996408172798633,0.0011938226921356175
id18982,0.4950371087067123,0.2195632755959749,0.2853996156973148
id15181,0.04748355229566461,0.9441612532640021,0.008355194440332274
id21888,0.5510778555177813,0.13450189045294195,0.3144202540292764
id12035,0.018736183470672085,0.007040604876342169,0.9742232116529858
id17991,0.1811787337479527,0.07872442227128645,0.7400968439807594
id10707,0.9906752181004123,0.002983876768469625,0.006340905131118589
id07101,0.12669293863764194,0.18212371710841724,0.6911833442539409
id00345,0.704439234123778,0.2415202176326182,0.05404054824360299
id05912,0.740158049954966,0.1550536139616682,0.10478833608336623
id13443,0.9424635189201457,0.019925749240420135,0.03761073183943376
id09248,0.10092720796147608,0.08694044340005637,0.8121323486384665
id17542,0.0321500697560986,0.9538834774284055,0.01396645281549435
id06995,0.16943412995873564,0.01999383772691566,0.8105720323143506
id25159,0.7113448968653123,0.09015667819802042,0.19849842493666578
id25729,0.6902313507427729,0.24400904639313659,0.06575960286409195
id26949,0.8490339166500036,0.08557484917201232,0.06539123417798377
id27191,0.40089353493645424,0.09814295062805288,0.5009635144354941
id07668,0.21336039268565113,0.018701379109342466,0.767938228205009
id02230,0.12588721123106267,0.3928152147903618,0.4812975739785748
id15553,0.9640906149459798,0.012971474005330406,0.022937911048689363
id25688,0.02245735099124953,0.9644139277346355,0.013128721274114042
id17545,0.9404933876045866,0.02238158636554447,0.03712502602986946
id13929,0.4934425914491216,0.3847124316374233,0.12184497691345564
id12880,0.3242015265836918,0.2670700757243932,0.4087283976919145
id19282,0.5030245986324047,0.17683783654573967,0.3201375648218552
id14690,0.048031114802121744,0.005007065995740993,0.946961819202138
id17975,0.12207922692499111,0.8314054600679626,0.04651531300704684
id08037,0.32584791666734786,0.03239691391806764,0.6417551694145852
id15412,0.058685567048608514,0.013841406883750833,0.9274730260676416
id25032,0.1797616517141068,0.1522490940122245,0.6679892542736684
id27165,0.9880852279844288,0.004109400766127543,0.007805371249444839
id03327,0.5156938314796521,0.39452935463180006,0.0897768138885473
id18515,0.700488828252533,0.07673611015482057,0.22277506159264723
id21003,0.22029116163538476,0.04291895066104012,0.7367898877035747
id23855,0.014775124260705324,0.8362668526728061,0.14895802306648812
id20724,0.4643587772945715,0.3060773314945843,0.2295638912108432
id13303,0.28288126851155887,0.11318717383763821,0.6039315576508031
id16521,0.010349001829137183,0.31905739036919484,0.6705936078016689
id20775,0.965665451652118,0.027258763346125963,0.007075785001754493
id13029,0.9749593429094622,0.013553128920575983,0.01148752816996266
id14660,0.6070017656903389,0.2997355973810419,0.09326263692861886
id11028,0.006789096190816798,0.0017757569032772174,0.991435146905906
id14180,0.8529176575011898,0.11810708188901224,0.028975260609797427
id25860,0.9907935928547297,0.007900943007960787,0.0013054641373102906
id11910,0.5649407426275339,0.020603507204440864,0.4144557501680254
id08065,0.29070015989422476,0.20042241110739256,0.5088774289983825
id22674,0.10927571101702137,0.020013029840611422,0.8707112591423639
id25018,0.21544565616553155,0.02799805252865195,0.7565562913058157
id10892,0.05669119082644669,0.915156083149059,0.028152726024497112
id10217,0.4201188520618228,0.543379366598404,0.03650178133977282
id12996,0.09637707114479567,0.4212237137226617,0.4823992151325424
id18262,0.4504748214602307,0.21259190853756477,0.3369332700022038
id08606,0.01176824519721229,0.978772088081645,0.009459666721144903
id17233,0.8198411114621924,0.04668632320521942,0.13347256533258806
id00101,0.6708565504473825,0.2256185818924128,0.10352486766020404
id12225,0.7469238051359863,0.22401524659583386,0.02906094826817914
id01364,0.0968351594712276,0.8743409513068774,0.02882388922189655
id24973,0.5541683687995406,0.12324829794869159,0.32258333325176924
id25363,0.7353559796738385,0.025719014636673705,0.2389250056894844
id10061,0.6690574655776133,0.058313642310920046,0.27262889211146374
id17673,0.19502321016407706,0.7588905092583713,0.04608628057755012
id13249,0.42763896682603714,0.061762294025082966,0.5105987391488803
id10107,0.05652292390293984,0.016969263981506832,0.9265078121155529
id04403,0.8762292732259245,0.033433140205505536,0.09033758656856795
id25728,0.7842036208723746,0.03369516858692742,0.1821012105406975
id16184,0.5038196830923524,0.09627845554323566,0.3999018613644119
id03438,0.009919990822921733,0.0007510714226172807,0.9893289377544613
id22923,0.26699795056182124,0.7233719154831977,0.009630133954982087
id08610,0.9551738952911768,0.015156758043214775,0.02966934666560661
id25355,0.14128995717830994,0.03197454566416243,0.8267354971575276
id16916,0.4685638178548402,0.4555248261876899,0.07591135595746878
id12793,0.271336299139393,0.6504960206047139,0.07816768025589454
id11859,0.7460939806961554,0.05434267079332038,0.19956334851052554
id02434,0.9943242610604088,0.0031748598628366614,0.002500879076755135
id27703,0.09990908247423179,0.012887040704642626,0.887203876821126
id25212,0.07746733563382842,0.8975373809208301,0.024995283445343686
id11308,0.05367021887095191,0.07988172506520438,0.8664480560638453
id26094,0.8644988970258707,0.09346238141153829,0.042038721562591023
id22080,0.7272720288229737,0.250568563820777,0.022159407356248665
id03545,0.9085384819358621,0.08590853814271225,0.005552979921426131
id23725,0.04060190157396042,0.07783525753677804,0.8815628408892616
id12009,0.7024254057193001,0.22745677254242885,0.07011782173827144
id24241,0.46823911401070983,0.1434105165228675,0.38835036946642226
id03596,0.04752612987009035,0.9275184607191276,0.024955409410782437
id10749,0.20440447354441751,0.6510792179478831,0.14451630850770117
id22794,0.026044266949782378,0.008455628173973868,0.9655001048762443
id15482,0.4416289524365699,0.10353193328329961,0.454839114280128
id04833,0.6737736290796499,0.2894299311877579,0.036796439732591994
id00397,0.07091615859767549,0.002557429551442943,0.926526411850879
id14691,0.21605658280662549,0.018354666604011242,0.765588750589365
id05193,0.12365033772492547,0.026847190980211617,0.849502471294864
id19541,0.6166029514039448,0.06172623407918199,0.3216708145168725
id22166,0.006346703824555741,0.013089282103269267,0.9805640140721732
