id,EAP,HPL,MWS
id02310,0.008345820023492514,0.00020414936693293048,0.9914500306095855
id24541,0.999998289919729,6.723868574547993e-07,1.0376934411511794e-06
id00134,0.03389199641982576,0.9661050561302942,2.947449886168045e-06
id27757,0.7902282683916179,0.20977168787588257,4.37325124530643e-08
id04081,0.9856930713161345,0.009759826713262,0.00454710197060603
id27337,0.9820618280243417,0.017908444512144288,2.972746352504425e-05
id24265,0.710810018029111,0.25968204866528716,0.029507933305600136
id25917,0.004632684718044672,0.029574846887065978,0.9657924683948931
id04951,0.9999494953170058,5.0475957361828824e-05,2.8725641537804065e-08
id14549,0.8758785654955418,0.01189046974495586,0.1122309647595017
id22505,0.03165028036244463,0.01142536426241494,0.9569243553751245
id24002,2.0746677121558555e-08,0.9999999789240521,3.29268406993583e-10
id18982,0.10857877010773724,0.6891369881317351,0.20228424176052248
id15181,9.086119089739834e-05,0.9999086211632947,5.176458019648539e-07
id21888,0.7139701554210515,0.05350600270483725,0.23252384187411496
id12035,0.00039353576381167936,5.727546722063017e-05,0.9995491887689688
id17991,0.148328621838393,0.0021094660972848333,0.8495619120643166
id10707,0.9999999999993747,1.1239740692910337e-14,6.372442925792828e-13
id07101,0.1833597053114134,0.26544167598545576,0.5511986187031324
id00345,0.9617019323821835,0.03783511523173726,0.0004629523860837865
id05912,0.9789612670342701,0.009965219261140742,0.011073513704586343
id13443,0.9999927258880591,4.447667342452435e-07,6.829345215734901e-06
id09248,0.12253412264243956,0.05500801462610474,0.8224578627314538
id17542,0.00949882575234748,0.9875557070624054,0.002945467185247375
id06995,0.00035011464030590514,1.2823456162086402e-08,0.9996498725362317
id25159,0.858414031946822,0.016709939535236234,0.12487602851794073
id25729,0.6747562762905994,0.3223689269244666,0.002874796784929907
id26949,0.9949304811471447,0.0034310821530368282,0.0016384366998165626
id27191,0.9116284381824756,0.0002470390957641216,0.0881245227217569
id07668,0.019078480742508567,1.9802174108453258e-08,0.9809214994553356
id02230,0.21072203734643727,0.23791950385624866,0.5513584587973205
id15553,0.9999999929442254,6.266808296432881e-10,6.42908488385545e-09
id25688,3.551083310355192e-06,0.9999914853118081,4.963604894094457e-06
id17545,0.995279914914615,0.0012054918475952515,0.003514593237785746
id13929,0.3324586689848886,0.5095140074654488,0.15802732354966378
id12880,0.6054041641978325,0.26032813441397606,0.13426770138817876
id19282,0.702537266730562,0.05813276863973039,0.23932996462970801
id14690,0.006489723145735444,0.00018745646211444671,0.993322820392151
id17975,0.013265610013962637,0.985458271901763,0.0012761180842788423
id08037,0.446803241928152,5.2387720645638055e-06,0.5531915192997885
id15412,0.01819414796924966,0.0006197026001724668,0.981186149430578
id25032,0.31612954662576764,0.12590981305733154,0.557960640316902
id27165,0.9999883244495226,4.313192873746755e-06,7.362357606069063e-06
id03327,0.9185651372833542,0.07682645607560977,0.004608406641026188
id18515,0.9969940103551084,7.87852500332445e-05,0.0029272043948470063
id21003,0.02413914955320618,0.0012369905939478897,0.9746238598528487
id23855,0.00025996093348790557,0.9774643463152578,0.022275692751258607
id20724,0.6821940775579941,0.21270071182407263,0.1051052106179342
id13303,0.9425961863961676,0.002183221217721943,0.05522059238610135
id16521,2.0926022190519908e-05,0.0069355574987061954,0.9930435164790986
id20775,0.9999999586437136,4.123539208753719e-08,1.209014389175926e-10
id13029,0.9999961089857649,2.3915011920165315e-06,1.499513035592436e-06
id14660,0.8205430135500916,0.16239943542616705,0.017057551023747022
id11028,4.6538452724483946e-05,7.9467746237343e-07,0.9999526668698088
id14180,0.9992999987421463,0.0006791500986390279,2.0851159228375874e-05
id25860,0.999999999846807,1.4473906911564953e-10,8.44493277247892e-12
id11910,0.4203604740741316,0.001929821416995984,0.5777097045088716
id08065,0.219276544559375,0.20264873528298966,0.578074720157636
id22674,0.00019147362877403618,2.158163703281618e-07,0.9998083105548614
id25018,0.09306078354767135,0.0015629143980369082,0.9053763020542902
id10892,2.77906204766474e-05,0.9999720160941103,1.9328542250655198e-07
id10217,0.2308525362116278,0.76914473969967,2.724088712574271e-06
id12996,0.153192746299412,0.3464046431913721,0.5004026105092153
id18262,0.6768320377614747,0.013318203048492997,0.3098497591900238
id08606,9.210837651019007e-08,0.9999998235762901,8.431534634565749e-08
id17233,0.832870017928177,0.039025887954402864,0.12810409411741966
id00101,0.8367167155331777,0.036206278992562305,0.12707700547425818
id12225,0.8677620143942719,0.09699337272144826,0.035244612884282336
id01364,0.006349470856609222,0.9932294979050201,0.0004210312383772441
id24973,0.9868127336220542,0.00038235923224059365,0.012804907145712047
id25363,0.9999640662390503,3.522610375341687e-11,3.5933725678764736e-05
id10061,0.9908178792440496,1.639636216620404e-05,0.009165724393776697
id17673,0.1086103135127332,0.8875099002380568,0.003879786249214212
id13249,0.4244701526873551,0.07607713725173379,0.4994527100609105
id10107,0.0007958397105629187,1.0376468953385817e-05,0.999193783820497
id04403,0.9999866205340654,5.319082389544418e-09,1.3374146848330368e-05
id25728,0.9152641765649091,0.003494542829083509,0.0812412806060037
id16184,0.4678873820855674,0.05313155538195164,0.47898106253248107
id03438,1.6433824184051444e-05,9.222404333718456e-09,0.9999835569534105
id22923,0.04105241965164167,0.9588122880026946,0.00013529234565995906
id08610,0.9999999437359877,5.474698905019523e-09,5.078932584094686e-08
id25355,0.026050464510334135,0.001539771651395279,0.9724097638382652
id16916,0.4312189562487898,0.5602600056603039,0.008521038090912623
id12793,0.020795200465189876,0.9791281363384348,7.666319634932168e-05
id11859,0.8991792023945872,0.0016060176070385585,0.09921477999838008
id02434,1.0,3.775313473410518e-15,2.51854903212326e-16
id27703,0.00024546637216671196,7.644780160634876e-06,0.9997468888476706
id25212,0.0035278015873637346,0.9964573390560336,1.4859356598903024e-05
id11308,0.021340786122115717,0.10125960082072398,0.8773996130571575
id26094,0.9897106596932025,0.009965090088023147,0.000324250218776386
id22080,0.8162680697298247,0.18270819410419192,0.0010237361659868036
id03545,0.9999978724844604,2.125981466323632e-06,1.5340736218271858e-09
id23725,3.136609114884458e-05,6.175124421028017e-06,0.9999624587844392
id12009,0.8299091702762955,0.14425220905805589,0.0258386206656526
id24241,0.4505263719455494,0.1544653274966598,0.39500830055779007
id03596,0.0014625151209050184,0.9985225980060659,1.4886873035608055e-05
id10749,0.13478421761040374,0.8589386342325656,0.006277148157027489
id22794,1.3718505561320664e-06,4.965322671930834e-07,0.999998131617173
id15482,0.548256972158075,0.009264665508964797,0.44247836233295773
id04833,0.9827609132317651,0.016396435219437174,0.0008426515487980193
id00397,3.229866620354485e-06,7.881194801233371e-17,0.9999967701333936
id14691,0.00026620430816833663,8.328108670517426e-08,0.999733712410751
id05193,0.0069760572825535916,0.0002542084463494259,0.9927697342710936
id19541,0.9965506242767594,0.00015707891743736902,0.003292296805795299
id22166,1.3132365510108736e-07,3.408547802238508e-08,0.9999998345908659
id20744,0.02550445086085451,0.0002942609636396484,0.9742012881755124
id10392,1.1281053329272346e-08,1.853637649542398e-13,0.9999999887187414
id00770,0.9992699630472747,0.0006761054439468468,5.3931508770305415e-05
id06018,0.13072443302938094,0.8635779773854778,0.005697589585138686
id15678,0.022382351981493267,1.6998604428390014e-05,0.9776006494140917
id08305,0.9668864636211781,0.03072149964385849,0.002392036734962929
id08903,0.5776606674272982,0.11370309146021691,0.3086362411124847
id14752,0.2412098415055171,0.7586212757002078,0.00016888279427548542
id12468,0.0007051657588267725,0.9992936604833104,1.1737578511796982e-06
id05085,0.7479450388738778,0.24727385478517414,0.004781106340957845
id21993,0.0006593571305192012,1.0835302383966838e-06,0.9993395593392552
id15503,0.8922447782876926,0.10493719071006354,0.002818031002242035
id03021,3.0378296400529727e-11,0.9999999999694751,1.6974149120422236e-13
id16123,0.9999999999948272,4.900224588361861e-12,2.5637243056907706e-13
id19383,0.9999999841125203,1.5492964539909084e-08,3.9451870577790326e-10
id04186,0.9999998745993758,3.4784499066090804e-08,9.06161188874362e-08
id17954,4.969931665314391e-07,7.04331553310645e-13,0.9999995030061184
id12030,0.2570634378625829,0.00368123699229519,0.7392553251451227
id13020,0.8795904257844895,0.12023331994969112,0.0001762542658218962
id25327,8.243362524506985e-06,0.3971025914916169,0.6028891651458496
id16344,0.1551624058112988,0.03587189702333063,0.8089656971653694
id12303,0.051110363956077424,0.93757730584926,0.0113123301946558
id15017,0.9999999990303081,6.158088813976931e-10,3.538675910385072e-10
id22308,0.489904535003615,0.020147680257051312,0.4899477847393301
id06536,7.098758491158751e-07,1.8354903257688894e-05,0.9999809352208967
id19797,0.016171653431423093,0.7192808154581309,0.2645475311104494
id06332,0.7720194182422955,0.18579069470344833,0.04218988705424955
id22941,0.3040729575581998,0.035619258540355504,0.6603077839014518
id13547,0.0006231649635860206,0.008201847793524272,0.9911749872428891
id06928,0.005982231529438526,3.4840899991984777e-06,0.9940142843805692
id12521,0.8380618937397785,0.1616460424185016,0.00029206384172976235
id25716,0.9797792665410667,0.0015363168655690164,0.01868441659337131
id27116,3.988436821326235e-09,1.1169632558886555e-10,0.99999999589987
id19941,9.43483266712759e-05,0.9995309003615569,0.00037475131176878135
id05711,5.171299769625131e-06,2.680870256423877e-05,0.9999680199976602
id02097,4.749631295482355e-07,0.00010957486183074511,0.9998899501750306
id03563,0.00021833327487005036,0.9997816202639285,4.6461191639543544e-08
id02295,0.32551793904595105,0.49518743382201585,0.1792946271320347
id08179,1.0,3.883531426164343e-23,1.850131044914682e-21
id05332,0.006199752089916917,0.9733635839297536,0.020436663980329697
id15697,0.9998194586191197,1.4878925893543519e-06,0.00017905348829121511
id17026,0.009166528416156085,0.001949010916112734,0.9888844606677242
id04243,0.9962272703168613,0.00241002733556152,0.0013627023475705792
id13175,1.0,4.0146997784281363e-25,4.0828709927856526e-29
id05387,0.9998678245307762,8.408331707756713e-06,0.00012376713750383817
id19989,0.9978583035589625,0.0010675044517898039,0.0010741919892477889
id25173,0.13125173465061574,0.000572603805173698,0.8681756615442086
id08925,0.0009613067227103876,0.9990258776628682,1.2815614426431498e-05
id03034,0.000274461499786407,0.9757498583451895,0.02397568015502355
id13272,6.523856860846569e-05,0.999914245928327,2.0515503068112117e-05
id07956,0.9967643680043613,0.0005582229564336331,0.002677409039210172
id02648,0.005614705003587327,0.00031066216841611885,0.9940746328279948
id01778,0.10540845746694893,3.2009297766711426e-05,0.8945595332352809
id12846,5.713476888887804e-08,2.1425713550504457e-11,0.9999999428438019
id19001,0.032505858151213776,0.0002341416347223182,0.9672600002140674
id05763,0.9778247323158862,0.0053308654576674185,0.01684440222645228
id15590,1.711583378252452e-05,3.1879438341819073e-07,0.9999825653718373
id04912,0.7177293865720461,0.09100181112789288,0.1912688023000571
id21201,0.9944705986166819,0.004518677638070552,0.0010107237452523338
id13215,0.9998987316316321,2.626895464157649e-05,7.499941371969918e-05
id15612,0.047002972067772396,0.9461324070847967,0.006864620847432684
id18501,0.0029896633610869377,0.0036444874734261855,0.9933658491654858
id07223,0.07962937407995413,0.8860896258323233,0.034281000087725694
id06707,0.8585206342968713,0.10332960177691108,0.03814976392621805
id05238,2.605787501261638e-09,0.9999999972882279,1.060047309220095e-10
id00935,0.002280137539124209,0.010084973328058666,0.9876348891328242
id00110,0.9998213907452919,2.0981083978456715e-06,0.00017651114629207596
id17476,0.9977270582376294,0.0008615481633893733,0.0014113935989883506
id15170,0.9999998582071713,1.270033875605012e-07,1.4789449153512992e-08
id13397,0.8357770190244653,0.01520320772049809,0.14901977325504348
id24283,0.9891131471017359,0.00016525882284240228,0.01072159407541087
id15234,0.9924258717422314,0.007425381510487751,0.00014874674727507052
id16884,0.9740304038732261,0.02412749410471789,0.001842102022064876
id07831,0.10744438626720033,0.7841361144387475,0.10841949929405253
id16038,0.9335599825203366,0.05636556094174301,0.010074456537920298
id03629,0.8960916049779452,0.03538974907712588,0.06851864594492932
id21019,0.710090125632062,0.23697103050870855,0.052938843859229846
id21835,0.40341709354219435,0.082842197408337,0.5137407090494658
id04480,0.04481976980286482,0.9551573723663082,2.2857830833324507e-05
id20838,0.9919049266802176,0.007696519953158113,0.00039855336662937763
id24195,0.32102305905469286,0.32130221097594847,0.35767472996935606
id05448,0.9989011701850631,0.0009666096599504495,0.0001322201549799279
id15957,0.039958508347086474,0.958450852309175,0.001590639343739192
id19956,0.00019296239115670018,2.8995583482848058e-08,0.9998070086132647
id15104,0.002569823148736317,0.030796999582986765,0.9666331772682631
id17559,0.6471870430538476,0.2928082762730385,0.060004680673111585
id16839,0.29297950746993207,0.014247570597508476,0.6927729219325499
id14493,0.7538771149224893,0.015425894697924318,0.23069699037958383
id08833,0.9540152468529168,0.0003851491899549039,0.04559960395713282
id15723,0.19029514661769667,0.1827706485596253,0.6269342048226766
id02716,0.9996030707530198,0.00039244371046872,4.485536502777776e-06
id06689,0.003068918686275901,0.9967239948224437,0.00020708649127815505
id18837,0.747949174483772,0.13874642595336092,0.11330439956285886
id04466,0.9998967364475035,5.9756268536532836e-05,4.350728394580783e-05
id00686,0.9999031883610112,2.0798767728440485e-07,9.660365128642333e-05
id09010,0.06677198992710727,0.9325977595852649,0.0006302504876239739
id23353,0.9387264650877509,0.009969433096177158,0.05130410181607292
id00066,0.8272103509662453,0.05999740189128522,0.1127922471424677
id15724,0.007967956804556817,0.9892231905329109,0.002808852662538448
id23486,0.019616555305640267,0.0004656870494108094,0.979917757644951
id22258,0.0023255784450811386,0.0004154898011583965,0.9972589317537656
id02292,0.6851712222571807,0.18757662538518413,0.12725215235763532
id16356,0.2378969413847964,2.7571587798298742e-08,0.7621030310436135
id00235,0.9999301291022402,2.2847912404668334e-06,6.75861065280576e-05
id25522,0.005031320748886609,7.432811928789352e-07,0.9949679359699193
id04204,0.07734155165618362,0.9089669546944905,0.013691493649328621
id22016,0.7266068251352026,0.08574724718178928,0.18764592768300817
id06480,0.08009318056239173,0.9197809916222397,0.00012582781537532413
id08718,0.08627584196923241,0.012339606273469339,0.9013845517572951
id05251,9.033858870375173e-06,0.9999906637624587,3.023786807551269e-07
id03359,0.9984428552692045,0.0014103019313609349,0.0001468427994380442
id16117,2.59248424436265e-05,7.988538733378195e-09,0.9999740671690107
id17000,6.450783137496386e-06,0.9999933161213028,2.3309555097746937e-07
id01730,1.243715058199566e-05,0.9999874911821018,7.166732628817402e-08
id00630,0.9802079191920213,0.018565301631901145,0.0012267791760792594
id18175,0.011894142315821553,0.0003542786147925475,0.9877515790693866
id00907,0.9950246681463998,0.0004313565192650721,0.004543975334330175
id18251,1.0058880884731866e-05,0.9999899210629938,2.0056108933722954e-08
id25861,0.6522411745568784,0.1059359744935994,0.24182285094951878
id00398,0.7753838095845784,0.07866961556483418,0.1459465748505814
id27573,0.999994160360584,3.996520233552213e-08,5.799674201208314e-06
id10022,0.00027149299648203374,0.9945995838220532,0.005128923181471008
id15901,0.000368066774244475,1.123456115774503e-07,0.9996318208801394
id00451,0.002850371857209856,6.755138921829232e-06,0.9971428730038591
id23129,0.0034250608547393958,0.9965324352056495,4.250393962503175e-05
id26498,0.07935162683637612,0.9143434463879458,0.006304926775685929
id14741,0.46699046265983407,0.14455677521646387,0.38845276212370083
id18453,0.1327065970008129,0.0006718115687413521,0.8666215914304474
id08309,0.9909537384921255,0.002488343647033272,0.006557917860841633
id00320,1.0,1.3217007310159042e-28,9.26550407129732e-26
id07688,0.02942065947636885,0.00031359191986745093,0.9702657486037611
id01556,0.0007954971789328135,5.171597844188305e-07,0.9992039856612726
id00178,0.2103144763211666,3.776437495568234e-06,0.7896817472413099
id18902,0.044201793972703185,0.04138133422204561,0.9144168718052484
id27002,0.4920459542632413,0.45143807037195904,0.05651597536480099
id21418,0.9999999999917009,8.290956026503381e-12,1.5590679042783727e-14
id23018,0.5328369221163156,0.06788448196179027,0.3992785959218968
id07032,0.9162110854595102,0.04819360730201486,0.03559530723848619
id16195,0.4878755965366725,0.0015730457571607403,0.5105513577061533
id11202,0.024084868630771,0.9695925747006647,0.006322556668565935
id09578,0.619223538673635,0.04991425052611953,0.3308622108002445
id26984,0.8934131956842457,0.002525500188248048,0.1040613041275054
id19856,0.01112001655691398,0.9887136277756223,0.00016635566747600996
id12086,0.6000508487717093,0.011144182591956642,0.388804968636334
id12052,0.01972478540279832,0.014571428762946788,0.9657037858342579
id17728,7.960682737156517e-06,8.033256452168697e-08,0.9999919589846934
id24608,0.9874116667911268,0.003016140233927177,0.009572192974942861
id21097,0.017937738229679614,4.778434704652201e-05,0.9820144774232753
id20179,3.4378373847935705e-09,1.6352733785177222e-12,0.9999999965605184
id15144,0.35950135772675706,0.5678021040937969,0.07269653817944625
id00206,0.997352052344228,0.00040263074414697187,0.002245316911619937
id22285,0.03210401580340808,0.0004994441595658254,0.9673965400370225
id06417,0.03423624808054385,0.6187066306769413,0.3470571212425202
id00215,0.013718098438311045,0.9862460080667649,3.589349491730037e-05
id04201,0.10181062971575477,0.0003585553388172393,0.8978308149454284
id21771,0.9984795578044084,0.00101408401001615,0.0005063581855761216
id12451,0.010534937048143449,0.43893510155440035,0.5505299613974542
id14250,0.0017673528764477495,0.9919408508051082,0.006291796318447893
id03433,0.0022677172143535517,0.9967077878422571,0.001024494943382272
id03303,0.037322822211592534,0.0008817798079841553,0.9617953979804232
id25901,0.07565354215352767,0.8797056973628602,0.04464076048361129
id06945,0.8408685080274217,0.0007437246939564053,0.15838776727861867
id05664,0.210921342674209,0.5438479204422776,0.2452307368835136
id05741,0.9999999996684323,4.1506915538025673e-13,3.3115801588944303e-10
id10652,0.4472874596868508,0.30663180843159826,0.24608073188155125
id16300,0.9999960996683974,5.268727084768008e-07,3.3734588899877715e-06
id12319,0.8535462315990721,0.004476628114703654,0.1419771402862262
id07500,0.00019010640571113385,0.9998098925497635,1.044531823989167e-09
id12478,0.2606858021206131,0.34609124605239455,0.3932229518269929
id03076,0.03638345335422084,9.086849171126223e-05,0.9635256781540698
id00969,0.2879159380260691,0.6780285210153079,0.03405554095862934
id23636,0.0032096602028869243,0.9930406750589151,0.003749664738193764
id09791,0.01993919416881037,0.003572679200334532,0.9764881266308506
id05680,0.004124821251528217,0.2278765669042248,0.767998611844245
id03672,0.02137855142244678,0.955272801436587,0.023348647140975818
id04286,0.00046671850425447436,0.997787691288271,0.0017455902074716885
id23883,1.4357463794936149e-06,0.040130243967353076,0.95986832028626
id11914,0.8743081926685164,0.008811102867783402,0.11688070446370089
id20974,0.0006583609888560621,0.9993173837119471,2.4255299173952983e-05
id26125,0.00039348082977502336,0.0002276648985263419,0.9993788542717015
id15543,0.6230751358513189,0.0032265472134462595,0.3736983169352317
id19471,0.9999999959265153,5.279953954634611e-10,3.545492157499518e-09
id11503,0.8922246593944695,0.06113919115592251,0.04663614944961127
id09321,0.02002000580729943,0.9416394120772748,0.03834058211543123
id25560,3.094976096633731e-10,2.1427143810778153e-11,0.999999999669086
id06726,0.28373958293971896,0.10314142227542891,0.613118994784856
id05709,0.9999459925108138,4.344012481900163e-07,5.3573087925180825e-05
id09788,0.1443286239182334,0.550163444483789,0.3055079315979827
id05289,0.9999999999894271,1.0326523955405811e-11,2.406227557691429e-13
id11815,0.002378289828346717,0.997119073868049,0.0005026363036042524
id22422,0.43991568437140977,0.24834195788478033,0.3117423577438114
id25954,0.9941252925475762,4.4622817473539836e-05,0.005830084634943909
id13601,0.5795884103499632,0.34135488847013434,0.0790567011799007
id05677,0.7088320728175865,0.00030324466688686993,0.2908646825155242
id10498,0.004419021226525451,0.995578193668848,2.785104634663333e-06
id02665,0.21939886551187812,0.7688417157659369,0.011759418722181055
id10114,0.0388789255687204,0.9466691434572586,0.014451930974045036
id26314,0.9403624637656044,0.05324782591807555,0.006389710316317066
id21240,0.28998155020715555,0.06657967365882904,0.643438776134017
id15569,0.9995157397033934,0.000357295098004349,0.00012696519859211006
id25928,0.04869558610785879,0.008354714495801559,0.9429496993963387
id22706,0.012454390607750969,0.9875446902750158,9.191172363109181e-07
id20877,6.665495546646546e-08,0.9999920676694085,7.865675644600431e-06
id04318,0.6798244674675094,0.017415109144819054,0.30276042338766973
id18299,0.026488494935819753,0.9562095017922126,0.01730200327196711
id08126,0.0034696768542621737,1.5825100920661553e-10,0.9965303229875082
id14293,0.6686713247761366,1.3854684899571098e-05,0.3313148205389691
id12759,0.9999927128733841,5.180972689167312e-06,2.10615392951824e-06
id11983,0.9104418452979979,0.006296432960166812,0.08326172174183301
id05580,0.1587183696268572,0.8065177100667422,0.034763920306405606
id25846,0.5547907649186046,0.18375256397711978,0.261456671104274
id01939,0.2964304464228384,0.0337038518454587,0.6698657017317058
id26327,0.09143063403168461,0.4071659666537077,0.5014033993146051
id11068,0.0006816562360125774,4.6543096040092645e-05,0.9992718006679354
id08404,0.999815412035427,7.448878453924205e-07,0.0001838430767388795
id27189,0.9938633492254475,0.006112891378825903,2.375939572292594e-05
id15119,0.003229520638393379,0.9944670188860788,0.002303460475522507
id26525,0.9986842605113576,9.284884823000963e-05,0.0012228906404135782
id03618,0.9366606080362607,0.0521462361116482,0.01119315585209583
id27220,0.9999999999973284,2.400844867192515e-12,2.9674479489920575e-13
