id,EAP,HPL,MWS
id02310,0.005979383829981089,2.5319129903778048e-08,0.9940206408500671
id24541,0.9999961853027344,3.289836058684159e-06,4.853511654800968e-07
id00134,0.2202395647764206,0.7796590924263,0.00010129578004125506
id27757,0.9911008477210999,0.00888989120721817,9.361077900393866e-06
id04081,0.9999986886978149,1.1179911325598368e-06,1.8467477502781549e-07
id27337,0.015316317789256573,0.9846836924552917,4.434214417869953e-08
id24265,0.9598525166511536,0.040143322199583054,4.130137767788256e-06
id25917,0.005294083151966333,0.0023926894646137953,0.9923132061958313
id04951,1.0,2.8770438809111454e-10,1.8631306892245847e-13
id14549,0.9999812841415405,8.808832637386028e-15,1.870438427431509e-05
id22505,7.127042772481218e-05,0.0009589400724507868,0.9989699125289917
id24002,1.2355527712060166e-09,1.0,1.011453941435203e-11
id18982,0.014869562350213528,0.25072893500328064,0.7344014644622803
id15181,6.91451271239707e-11,1.0,1.426201171050856e-12
id21888,0.9993621706962585,1.031790361594176e-06,0.0006367312162183225
id12035,2.4911750358106452e-29,3.418117901684402e-33,1.0
id17991,0.010066179558634758,1.1531501797890087e-07,0.9899336695671082
id10707,1.0,6.206938852866897e-16,2.104083938591743e-17
id07101,0.6300088763237,1.0430005204398185e-05,0.36998072266578674
id00345,0.0012938642175868154,0.9987059831619263,1.49893537582102e-07
id05912,0.992110550403595,4.0352887697991946e-10,0.00788942351937294
id13443,0.9999955892562866,4.179238644042016e-08,4.468399765755748e-06
id09248,0.00015722379612270743,0.0002024712593993172,0.9996403455734253
id17542,3.3366650507024934e-14,1.0,9.180567425996347e-18
id06995,2.6433861421537586e-05,8.675518614609246e-08,0.9999734163284302
id25159,0.7840050458908081,1.9104898218991195e-11,0.21599489450454712
id25729,0.8349130749702454,0.10358831286430359,0.061498578637838364
id26949,0.9999550580978394,3.435965481912717e-05,1.0622858098940924e-05
id27191,0.01949285715818405,5.550698460865533e-06,0.9805015921592712
id07668,0.07250399887561798,0.00020926880824845284,0.9272868037223816
id02230,4.848733169637853e-06,0.008775598369538784,0.9912195801734924
id15553,0.9999994039535522,1.7566598176088632e-09,5.974879400127975e-07
id25688,2.396920281613063e-13,1.0,1.6557821736970513e-13
id17545,1.0,1.2071278289557848e-15,2.537688789687651e-18
id13929,0.019814390689134598,0.9801846146583557,1.0059017085950472e-06
id12880,0.10352779179811478,0.8296567797660828,0.06681544333696365
id19282,0.9737813472747803,0.026169218122959137,4.945435648551211e-05
id14690,1.1655604282231088e-15,3.867454327807152e-22,1.0
id17975,9.280454804638794e-08,0.9999998807907104,1.5763891525466533e-08
id08037,0.9957526922225952,2.0260049495846033e-06,0.004245259799063206
id15412,1.2009817282887525e-06,8.251054006702674e-11,0.9999988079071045
id25032,0.7272886633872986,7.152683974709362e-05,0.27263981103897095
id27165,1.0,3.4414512424974387e-15,6.804888548267093e-14
id03327,0.9994893074035645,4.230601916788146e-05,0.0004683910810854286
id18515,0.9999998807907104,7.446309194247824e-12,1.5457759161563445e-07
id21003,0.5677673816680908,1.1340362107148394e-06,0.43223142623901367
id23855,2.2360913830608104e-15,1.0,9.83304366750093e-13
id20724,0.9999889135360718,4.490939772949787e-06,6.559396751981694e-06
id13303,0.985750675201416,0.0008364524110220373,0.013412920758128166
